"NCBI.ID","nuSSU","nuLSU","AbdA","Wg","LR","COI","EF1aF1","EF1aF2","ArgK","CAD","Top1","Ubx","Taxon","Genus","Tribe","Subfamily","Family"
"271142",NA,NA,"EU142954","EU143214","EU143129","AY519386",NA,"EU143074",NA,NA,NA,NA,"Myrmecocystus placodops","Myrmecocystus","Lasiini","Formicinae","Formicidae"
"484386",NA,NA,NA,NA,NA,"EU143034",NA,"EU143091",NA,NA,NA,NA,"Myrmecocystus pyramicus","Myrmecocystus","Lasiini","Formicinae","Formicidae"
"271143",NA,NA,"EU142977",NA,"EU143152","AY519387",NA,"EU143097",NA,NA,NA,NA,"Myrmecocystus romainei","Myrmecocystus","Lasiini","Formicinae","Formicidae"
"262032",NA,NA,"EU142968","EU143219","EU143134","EU143020",NA,"EU143087",NA,NA,NA,NA,"Myrmecocystus semirufus","Myrmecocystus","Lasiini","Formicinae","Formicidae"
"484387",NA,NA,"EU142955","EU143215","EU143130","EU143016",NA,"EU143075",NA,NA,NA,NA,"Myrmecocystus snellingi","Myrmecocystus","Lasiini","Formicinae","Formicidae"
"484388",NA,NA,"EU142956","EU143216","EU143131","EU143017",NA,"EU143076",NA,NA,NA,NA,"Myrmecocystus tenuinodis","Myrmecocystus","Lasiini","Formicinae","Formicidae"
"271133",NA,NA,"EU142978","EU143235","EU143153","AY519370",NA,"EU143095",NA,NA,NA,NA,"Myrmecocystus testaceus","Myrmecocystus","Lasiini","Formicinae","Formicidae"
"271144",NA,NA,"EU142966","EU143225","EU143141","AY519388",NA,"EU143085",NA,NA,NA,NA,"Myrmecocystus wheeleri","Myrmecocystus","Lasiini","Formicinae","Formicidae"
"271136",NA,NA,"EU142979","EU143236","EU143154","AY519373",NA,"EU143099",NA,NA,NA,NA,"Myrmecocystus yuma","Myrmecocystus","Lasiini","Formicinae","Formicidae"
"613864",NA,NA,NA,"FJ982526",NA,"FJ982442","FJ982488","FJ982568","JN562404","FJ982611",NA,NA,"Nylanderia amblyops","Nylanderia","Lasiini","Formicinae","Formicidae"
"262033",NA,NA,NA,"JX425976",NA,NA,"JX426003","JX425950","JX425895","JX425921",NA,NA,"Nylanderia arenivaga","Nylanderia","Lasiini","Formicinae","Formicidae"
"262034",NA,"EU490452",NA,"KP232898","KP232678","KP232102","JX426023","KP232642","JX425912","KP231876",NA,NA,"Nylanderia bourbonica","Nylanderia","Lasiini","Formicinae","Formicidae"
"613877",NA,NA,NA,NA,NA,"MF542549",NA,NA,NA,NA,NA,NA,"Nylanderia braueri","Nylanderia","Lasiini","Formicinae","Formicidae"
"613892",NA,NA,NA,"FJ982531",NA,"FJ982447","FJ982493","FJ982573",NA,"FJ982616",NA,NA,"Nylanderia concinna","Nylanderia","Lasiini","Formicinae","Formicidae"
"710400","KT443345","KT443403","KT443461","FJ982532","KT443519","FJ982448","FJ982494","FJ982574","KT443590","FJ982617","KT443670","KT443750","Nylanderia dodo","Nylanderia","Lasiini","Formicinae","Formicidae"
"613901",NA,NA,NA,"FJ982534",NA,"FJ982450","FJ982496","FJ982576",NA,"FJ982619",NA,NA,"Nylanderia faisonensis","Nylanderia","Lasiini","Formicinae","Formicidae"
"67766",NA,NA,NA,NA,NA,"AB433921",NA,NA,NA,NA,NA,NA,"Nylanderia flavipes","Nylanderia","Lasiini","Formicinae","Formicidae"
"613905",NA,NA,NA,"JX425999",NA,"MF925786","JX426027","JX425971","JX425916","JX425945",NA,NA,"Nylanderia fulva","Nylanderia","Lasiini","Formicinae","Formicidae"
"1641033",NA,NA,NA,"KP232812","KP232697","KP232243","KP232378","KP232555",NA,"KP231950",NA,NA,"Nylanderia glabrior","Nylanderia","Lasiini","Formicinae","Formicidae"
"613918",NA,NA,NA,NA,NA,NA,"JX426021","JX425965",NA,"JX425939",NA,NA,"Nylanderia guatemalensis","Nylanderia","Lasiini","Formicinae","Formicidae"
"710395",NA,NA,NA,"KP232895","KP232720","KP232229","KP232424","KP232608",NA,"KP231995",NA,NA,"Nylanderia helleri","Nylanderia","Lasiini","Formicinae","Formicidae"
"411772","EF012906","EF013034","EF013162","EF013742","EF013614","FJ982455","EF013316","EF013478","KT443591","FJ982624","KT443671","KT443751","Nylanderia hystrix","Nylanderia","Lasiini","Formicinae","Formicidae"
"613940",NA,NA,NA,"KM579261","KM597319","HM373067",NA,NA,NA,NA,"KM578982",NA,"Nylanderia madagascarensis","Nylanderia","Lasiini","Formicinae","Formicidae"
"613946",NA,NA,NA,"JX425978",NA,NA,"JX426005","JX425952","JX425897","JX425923",NA,NA,"Nylanderia microps","Nylanderia","Lasiini","Formicinae","Formicidae"
"613955",NA,NA,NA,"KP232854","KP232716","KP232245","KP232421","KP232601",NA,"KP231986",NA,NA,"Nylanderia nuggeti","Nylanderia","Lasiini","Formicinae","Formicidae"
"613956",NA,NA,NA,"KP232868","KP232695","KP232191","KP232432","KP232621",NA,"KP231954",NA,NA,"Nylanderia obscura","Nylanderia","Lasiini","Formicinae","Formicidae"
"613968",NA,NA,NA,"FJ982541",NA,"FJ982458","FJ982503","FJ982583",NA,"FJ982627",NA,NA,"Nylanderia parvula","Nylanderia","Lasiini","Formicinae","Formicidae"
"613970",NA,NA,NA,"FJ982544",NA,"FJ982461","FJ982506","FJ982586","JN562408","FJ982630",NA,NA,"Nylanderia phantasma","Nylanderia","Lasiini","Formicinae","Formicidae"
"613973",NA,NA,NA,"JX425988",NA,NA,"JX426029","JX425973","JX425918","JX425947",NA,NA,"Nylanderia pubens","Nylanderia","Lasiini","Formicinae","Formicidae"
"613986",NA,NA,NA,"JX425994",NA,NA,"JX426022","JX425966","JX425911","JX425940",NA,NA,"Nylanderia steinheili","Nylanderia","Lasiini","Formicinae","Formicidae"
"613996",NA,NA,NA,"FJ982546",NA,"FJ982463","FJ982508","FJ982588",NA,"FJ982632",NA,NA,"Nylanderia terricola","Nylanderia","Lasiini","Formicinae","Formicidae"
"614001",NA,NA,NA,"KP232900","KP232730","KP232264","KP232457","KP232644",NA,"KP232009",NA,NA,"Nylanderia vaga","Nylanderia","Lasiini","Formicinae","Formicidae"
"614003",NA,NA,NA,"KP232841","KP232715","FJ982465","FJ982510","KP232591","JN562410","KP231982",NA,NA,"Nylanderia vitiensis","Nylanderia","Lasiini","Formicinae","Formicidae"
"443831",NA,"EU417926",NA,"FJ982550",NA,"FJ982467","FJ982512","FJ982592","JN562411","FJ982635",NA,NA,"Nylanderia vividula","Nylanderia","Lasiini","Formicinae","Formicidae"
"614011",NA,NA,NA,"FJ982551",NA,"FJ982468","FJ982513","FJ982593",NA,"FJ982637",NA,NA,"Nylanderia wojciki","Nylanderia","Lasiini","Formicinae","Formicidae"
"1545953",NA,NA,NA,NA,NA,"LN609179",NA,NA,NA,NA,NA,NA,"Paraparatrechina concinnata","Paraparatrechina","Lasiini","Formicinae","Formicidae"
"613913","KT443349","KT443407","KT443465","KM579265","KM597320","FJ982469","FJ982514","FJ982594","KT443597","FJ982638","KT443677","KT443757","Paraparatrechina glabra","Paraparatrechina","Lasiini","Formicinae","Formicidae"
"613936",NA,NA,NA,"KP232836","KP232712","KP232097","KP232428","KP232613",NA,"KP231957",NA,NA,"Paraparatrechina lecamopteridis","Paraparatrechina","Lasiini","Formicinae","Formicidae"
"613947",NA,NA,NA,"KP232815","KP232674","KP232035","KP232384","KP232561",NA,"KP231956",NA,NA,"Paraparatrechina minutula","Paraparatrechina","Lasiini","Formicinae","Formicidae"
"613961","KT443350","KT443408","KT443466","KP232838","KT443524","KP232062","KP232408","KT443236","KT443598","KP231979","KT443678","KT443758","Paraparatrechina oceanica","Paraparatrechina","Lasiini","Formicinae","Formicidae"
"613963",NA,NA,NA,"KP232830","KP232706","KP232204","KP232401","KP232581",NA,"KP231971",NA,NA,"Paraparatrechina opaca","Paraparatrechina","Lasiini","Formicinae","Formicidae"
"613967",NA,NA,NA,"KP232894","KP232729",NA,"KP232452","KP232605",NA,"KP231908",NA,NA,"Paraparatrechina pallida","Paraparatrechina","Lasiini","Formicinae","Formicidae"
"613978",NA,NA,NA,NA,NA,"JQ681092",NA,NA,NA,NA,NA,NA,"Paraparatrechina sauteri","Paraparatrechina","Lasiini","Formicinae","Formicidae"
"621799",NA,NA,NA,"FJ982556",NA,"FJ982474","FJ982516","FJ982598","JN562416","FJ982643",NA,NA,"Paraparatrechina weissi","Paraparatrechina","Lasiini","Formicinae","Formicidae"
"1704265","KT443351","KT443409","KT443467","KT443293","KT443525",NA,"KT443181","KT443237","KT443599",NA,"KT443679","KT443759","Paratrechina antsingy","Paratrechina","Lasiini","Formicinae","Formicidae"
"262035","KT443352","KT443410","KT443468","KP232871","KP232664","FJ982475","FJ982517","KP232614","KT443600","KP231943","KT443680","KT443760","Paratrechina longicornis","Paratrechina","Lasiini","Formicinae","Formicidae"
"1704266","KT443353","KT443411","KT443469","KT443295","KT443527",NA,"KT443183","KT443239","KT443601",NA,"KT443681","KT443761","Paratrechina zanjensis","Paratrechina","Lasiini","Formicinae","Formicidae"
"1168044","KT443358","KT443416","KT443474","KT443300","KT443532","JQ681088","KT443188","KT443244","KT443609",NA,"KT443689","KT443769","Prenolepis emmae","Prenolepis","Lasiini","Formicinae","Formicidae"
"262038","EF012919","EF013047","EF013175","FJ982559","EF013627","FJ982479","FJ982518","FJ982601","KT443610","FJ982648","KT443690","KT443770","Prenolepis imparis","Prenolepis","Lasiini","Formicinae","Formicidae"
"621474",NA,NA,NA,"JN562465",NA,"JN562438","JN562449","JN562458","JN562421","JN562432",NA,NA,"Prenolepis melanogaster","Prenolepis","Lasiini","Formicinae","Formicidae"
"621478",NA,NA,NA,"FJ982560",NA,"FJ982480","FJ982519","FJ982602","JN562422","FJ982649",NA,NA,"Prenolepis nitens","Prenolepis","Lasiini","Formicinae","Formicidae"
"621479",NA,NA,NA,NA,NA,"JQ681053",NA,NA,NA,NA,NA,NA,"Prenolepis sphingthoraxa","Prenolepis","Lasiini","Formicinae","Formicidae"
"621712","KT443360","KT443418","KT443476","KT443302","KT443534",NA,"KT443190","KT443246","KT443612",NA,"KT443692","KT443772","Prolasius convexus","Prolasius","Lasiini","Formicinae","Formicidae"
"411785","EF012927","EF013055","EF013183","KP232834","KP232711","FJ982482","EF013339","KP232585","KT443613","KP231975","KT443693","KT443773","Pseudolasius australis","Pseudolasius","Lasiini","Formicinae","Formicidae"
"621748",NA,NA,NA,"KP232848","KP232649","KP232230","KP232415","KP232596",NA,"KP231985",NA,NA,"Pseudolasius breviceps","Pseudolasius","Lasiini","Formicinae","Formicidae"
"621754",NA,NA,NA,NA,NA,"JQ681051",NA,NA,NA,NA,NA,NA,"Pseudolasius cibdelus","Pseudolasius","Lasiini","Formicinae","Formicidae"
"621764",NA,NA,NA,"MF627426",NA,"MF627436",NA,NA,NA,NA,NA,NA,"Pseudolasius karawajewi","Pseudolasius","Lasiini","Formicinae","Formicidae"
"621792",NA,NA,NA,NA,NA,"JQ681052",NA,NA,NA,NA,NA,NA,"Pseudolasius similus","Pseudolasius","Lasiini","Formicinae","Formicidae"
"369227","DQ353476","DQ353665",NA,"KP232891","DQ353216","FJ982484","JN562454","KP232634","JN562426","KP232019",NA,NA,"Pseudolasius typhlops","Pseudolasius","Lasiini","Formicinae","Formicidae"
"628527","KT443369","KT443427","KT443485","KT443311","KT443543",NA,"KT443199","KT443255","KT443622",NA,"KT443702","KT443782","Teratomyrmex greavesi","Teratomyrmex","Lasiini","Formicinae","Formicidae"
"1177145","EF012918","EF013046","EF013174","EF013754","EF013626","FJ982477","EF013329","EF013491","KT443623","FJ982646","KT443703","KT443783","Zatania albimaculata","Zatania","Lasiini","Formicinae","Formicidae"
"1177146",NA,NA,NA,"JX425977",NA,"JN562442","JX426004","JX425951","JX425896","JX425922",NA,NA,"Zatania cisipa","Zatania","Lasiini","Formicinae","Formicidae"
"1177147",NA,NA,NA,"JN562469",NA,"JN562443","JN562456","JN562461",NA,NA,NA,NA,"Zatania gibberosa","Zatania","Lasiini","Formicinae","Formicidae"
"1177148",NA,NA,NA,"JX425975",NA,"JN562444","JX426002","JX425949","JX425894","JX425920",NA,NA,"Zatania gloriosa","Zatania","Lasiini","Formicinae","Formicidae"
"2080333",NA,NA,NA,NA,NA,"MF542585",NA,NA,NA,NA,NA,NA,"Melophorus ankylochaetes","Melophorus","Melophorini","Formicinae","Formicidae"
"611848",NA,NA,NA,NA,NA,"MF542565",NA,NA,NA,NA,NA,NA,"Melophorus bagoti","Melophorus","Melophorini","Formicinae","Formicidae"
"611849",NA,NA,NA,NA,NA,"MF542598",NA,NA,NA,NA,NA,NA,"Melophorus biroi","Melophorus","Melophorini","Formicinae","Formicidae"
"611850",NA,NA,NA,NA,NA,"MF542588",NA,NA,NA,NA,NA,NA,"Melophorus bruneus","Melophorus","Melophorini","Formicinae","Formicidae"
"2080334",NA,NA,NA,NA,NA,"MF542508",NA,NA,NA,NA,NA,NA,"Melophorus caeruleoviolaceus","Melophorus","Melophorini","Formicinae","Formicidae"
"2080335",NA,NA,NA,NA,NA,"MF542527",NA,NA,NA,NA,NA,NA,"Melophorus canus","Melophorus","Melophorini","Formicinae","Formicidae"
"2080336",NA,NA,NA,NA,NA,"MF542600",NA,NA,NA,NA,NA,NA,"Melophorus chauliodon","Melophorus","Melophorini","Formicinae","Formicidae"
"2080337",NA,NA,NA,NA,NA,"MF542584",NA,NA,NA,NA,NA,NA,"Melophorus eumorphus","Melophorus","Melophorini","Formicinae","Formicidae"
"611853",NA,NA,NA,NA,NA,"MF542583",NA,NA,NA,NA,NA,NA,"Melophorus fieldi","Melophorus","Melophorini","Formicinae","Formicidae"
"2080338",NA,NA,NA,NA,NA,"MF542525",NA,NA,NA,NA,NA,NA,"Melophorus fulvidus","Melophorus","Melophorini","Formicinae","Formicidae"
"2080339",NA,NA,NA,NA,NA,"MF542482",NA,NA,NA,NA,NA,NA,"Melophorus graciliceps","Melophorus","Melophorini","Formicinae","Formicidae"
"2080340",NA,NA,NA,NA,NA,"MF542581",NA,NA,NA,NA,NA,NA,"Melophorus gracilipes","Melophorus","Melophorini","Formicinae","Formicidae"
"2080341",NA,NA,NA,NA,NA,"MF542555",NA,NA,NA,NA,NA,NA,"Melophorus gracilis","Melophorus","Melophorini","Formicinae","Formicidae"
"2080342",NA,NA,NA,NA,NA,"MF542533",NA,NA,NA,NA,NA,NA,"Melophorus griseus","Melophorus","Melophorini","Formicinae","Formicidae"
"2080343",NA,NA,NA,NA,NA,"MF542587",NA,NA,NA,NA,NA,NA,"Melophorus hirsutipes","Melophorus","Melophorini","Formicinae","Formicidae"
"611857",NA,NA,NA,NA,NA,"MF542512",NA,NA,NA,NA,NA,NA,"Melophorus hirsutus","Melophorus","Melophorini","Formicinae","Formicidae"
"2080344",NA,NA,NA,NA,NA,"MF542519",NA,NA,NA,NA,NA,NA,"Melophorus incisus","Melophorus","Melophorini","Formicinae","Formicidae"
"2080345",NA,NA,NA,NA,NA,"MF542564",NA,NA,NA,NA,NA,NA,"Melophorus inconspicuus","Melophorus","Melophorini","Formicinae","Formicidae"
"2080346",NA,NA,NA,NA,NA,"MF542577",NA,NA,NA,NA,NA,NA,"Melophorus lanuginosus","Melophorus","Melophorini","Formicinae","Formicidae"
"611862",NA,NA,NA,NA,NA,"MF542567",NA,NA,NA,NA,NA,NA,"Melophorus laticeps","Melophorus","Melophorini","Formicinae","Formicidae"
"2080347",NA,NA,NA,NA,NA,"MF542538",NA,NA,NA,NA,NA,NA,"Melophorus lissotriches","Melophorus","Melophorini","Formicinae","Formicidae"
"2080348",NA,NA,NA,NA,NA,"MF542573",NA,NA,NA,NA,NA,NA,"Melophorus longipes","Melophorus","Melophorini","Formicinae","Formicidae"
"611863",NA,NA,NA,NA,NA,"MF542493",NA,NA,NA,NA,NA,NA,"Melophorus ludius","Melophorus","Melophorini","Formicinae","Formicidae"
"2080349",NA,NA,NA,NA,NA,"MF542570",NA,NA,NA,NA,NA,NA,"Melophorus marmar","Melophorus","Melophorini","Formicinae","Formicidae"
"2080350",NA,NA,NA,NA,NA,"MF542542",NA,NA,NA,NA,NA,NA,"Melophorus microtriches","Melophorus","Melophorini","Formicinae","Formicidae"
"611866",NA,NA,NA,NA,NA,"MF542554",NA,NA,NA,NA,NA,NA,"Melophorus mjobergi","Melophorus","Melophorini","Formicinae","Formicidae"
"2080351",NA,NA,NA,NA,NA,"MF542596",NA,NA,NA,NA,NA,NA,"Melophorus nemophilus","Melophorus","Melophorini","Formicinae","Formicidae"
"2080353",NA,NA,NA,NA,NA,"MF542515",NA,NA,NA,NA,NA,NA,"Melophorus parvimolaris","Melophorus","Melophorini","Formicinae","Formicidae"
"2080354",NA,NA,NA,NA,NA,"MF542503",NA,NA,NA,NA,NA,NA,"Melophorus pelorocephalus","Melophorus","Melophorini","Formicinae","Formicidae"
"2080332",NA,NA,NA,NA,NA,"MF542516",NA,NA,NA,NA,NA,NA,"Melophorus perthensis","Melophorus","Melophorini","Formicinae","Formicidae"
"2080355",NA,NA,NA,NA,NA,"MF542592",NA,NA,NA,NA,NA,NA,"Melophorus platyceps","Melophorus","Melophorini","Formicinae","Formicidae"
"2080356",NA,NA,NA,NA,NA,"MF542536",NA,NA,NA,NA,NA,NA,"Melophorus postlei","Melophorus","Melophorini","Formicinae","Formicidae"
"611869",NA,NA,NA,NA,NA,"MF542484",NA,NA,NA,NA,NA,NA,"Melophorus potteri","Melophorus","Melophorini","Formicinae","Formicidae"
"2080357",NA,NA,NA,NA,NA,"MF542556",NA,NA,NA,NA,NA,NA,"Melophorus praesens","Melophorus","Melophorini","Formicinae","Formicidae"
"2080358",NA,NA,NA,NA,NA,"MF542511",NA,NA,NA,NA,NA,NA,"Melophorus purpureus","Melophorus","Melophorini","Formicinae","Formicidae"
"2080359",NA,NA,NA,NA,NA,"MF542505",NA,NA,NA,NA,NA,NA,"Melophorus pusillus","Melophorus","Melophorini","Formicinae","Formicidae"
"2080360",NA,NA,NA,NA,NA,"MF542499",NA,NA,NA,NA,NA,NA,"Melophorus rufoniger","Melophorus","Melophorini","Formicinae","Formicidae"
"2080361",NA,NA,NA,NA,NA,"MF542534",NA,NA,NA,NA,NA,NA,"Melophorus sulconotus","Melophorus","Melophorini","Formicinae","Formicidae"
"2080331",NA,NA,NA,NA,NA,"MF542572",NA,NA,NA,NA,NA,NA,"Melophorus sulla","Melophorus","Melophorini","Formicinae","Formicidae"
"2080363",NA,NA,NA,NA,NA,"MF542492",NA,NA,NA,NA,NA,NA,"Melophorus translucens","Melophorus","Melophorini","Formicinae","Formicidae"
"611871",NA,NA,NA,NA,NA,"MF542597",NA,NA,NA,NA,NA,NA,"Melophorus turneri","Melophorus","Melophorini","Formicinae","Formicidae"
"2080364",NA,NA,NA,NA,NA,"MF542586",NA,NA,NA,NA,NA,NA,"Melophorus vitreus","Melophorus","Melophorini","Formicinae","Formicidae"
"611875",NA,NA,NA,NA,NA,"MF542580",NA,NA,NA,NA,NA,NA,"Melophorus wheeleri","Melophorus","Melophorini","Formicinae","Formicidae"
"2080365",NA,NA,NA,NA,NA,"MF542501",NA,NA,NA,NA,NA,NA,"Melophorus xouthos","Melophorus","Melophorini","Formicinae","Formicidae"
"612699","KT443344","KT443402","KT443460","KT443288","KT443518",NA,"KT443176","KT443232","KT443586",NA,"KT443666","KT443746","Myrmecorhynchus emeryi","Myrmecorhynchus","Melophorini","Formicinae","Formicidae"
"411770","EF012896","EF013024","EF013152","EF013732","EF013604",NA,"EF013305","EF013467","KT443588",NA,"KT443668","KT443748","Notoncus capitatus","Notoncus","Melophorini","Formicinae","Formicidae"
"613367",NA,NA,NA,NA,NA,"MF542476",NA,NA,NA,NA,NA,NA,"Notoncus gilberti","Notoncus","Melophorini","Formicinae","Formicidae"
"621834","KT443361","KT443419","KT443477","KT443303","KT443535",NA,"KT443191","KT443247","KT443614",NA,"KT443694","KT443774","Pseudonotoncus hirsutus","Pseudonotoncus","Myrmecorhynchini","Formicinae","Formicidae"
"612707",NA,NA,NA,NA,NA,"KY212125",NA,NA,NA,NA,NA,NA,"Myrmelachista arthuri","Myrmelachista","Myrmelachistini","Formicinae","Formicidae"
"612713",NA,NA,NA,NA,NA,"MF926004",NA,NA,NA,NA,NA,NA,"Myrmelachista catharinae","Myrmelachista","Myrmelachistini","Formicinae","Formicidae"
"612725",NA,NA,NA,NA,NA,NA,NA,NA,"KJ861144","KJ860913","KJ861755","KJ860484","Myrmelachista flavocotea","Myrmelachista","Myrmelachistini","Formicinae","Formicidae"
"612747",NA,NA,NA,NA,NA,"KF371239",NA,NA,NA,NA,NA,NA,"Myrmelachista nigrocotea","Myrmelachista","Myrmelachistini","Formicinae","Formicidae"
"612748",NA,NA,NA,NA,NA,"MF925911",NA,NA,NA,NA,NA,NA,"Myrmelachista nodigera","Myrmelachista","Myrmelachistini","Formicinae","Formicidae"
"612981",NA,NA,NA,NA,NA,"JQ681089",NA,NA,NA,NA,NA,NA,"Myrmoteras binghamii","Myrmoteras","Myrmoteratini","Formicinae","Formicidae"
"237766","EF012893","EF013021","EF013149","EF013729","EF013601",NA,"EF013300","EF013462","KT443587",NA,"KT443667","KT443747","Myrmoteras iriodum","Myrmoteras","Myrmoteratini","Formicinae","Formicidae"
"369179","DQ353475","DQ353657","DQ352913","DQ353078",NA,"DQ353318",NA,NA,NA,NA,NA,NA,"Myrmoteras williamsi","Myrmoteras","Myrmoteratini","Formicinae","Formicidae"
"154973","KT443347","KT443405","KT443463","KT443289","KT443521","AF398150","KT443177","KT443233","KT443593",NA,"KT443673","KT443753","Oecophylla longinoda","Oecophylla","Oecophyllini","Formicinae","Formicidae"
"84561","EF012900","EF013028","DQ352876","JN134690","JN134585","KX355139","EF013309","KM348380","KT443594",NA,"KT443674","KT443754","Oecophylla smaragdina","Oecophylla","Oecophyllini","Formicinae","Formicidae"
"610697","KT443342","KT443400","KT443458","KT443286","KT443516","GU709889","KT443174","KT443230","KT443583",NA,"KT443663","KT443743","Lepisiota canescens","Lepisiota","Plagiolepidini","Formicinae","Formicidae"
"610729",NA,NA,NA,NA,NA,"KY847020",NA,NA,NA,NA,NA,NA,"Lepisiota frauenfeldi","Lepisiota","Plagiolepidini","Formicinae","Formicidae"
"610787",NA,NA,NA,NA,NA,"JQ681048",NA,NA,NA,NA,NA,NA,"Lepisiota rothneyi","Lepisiota","Plagiolepidini","Formicinae","Formicidae"
"610814",NA,NA,NA,NA,NA,"JQ681046",NA,NA,NA,NA,NA,NA,"Lepisiota xichangensis","Lepisiota","Plagiolepidini","Formicinae","Formicidae"
"354285","KT443356","KT443414","KT443472","KM579297","KM597351","GU709797","KT443186","KT443242","KT443604",NA,"KT443684","KT443764","Plagiolepis alluaudi","Plagiolepis","Plagiolepidini","Formicinae","Formicidae"
"443834",NA,"EU490490",NA,NA,NA,"GU709789",NA,NA,NA,NA,NA,NA,"Plagiolepis madecassa","Plagiolepis","Plagiolepidini","Formicinae","Formicidae"
"84559",NA,NA,NA,NA,NA,"AB019423",NA,NA,NA,NA,NA,NA,"Plagiolepis manczshurica","Plagiolepis","Plagiolepidini","Formicinae","Formicidae"
"72798",NA,NA,NA,NA,NA,"AB019424",NA,NA,NA,NA,NA,NA,"Plagiolepis pygmaea","Plagiolepis","Plagiolepidini","Formicinae","Formicidae"
"411730","EF012825","EF012953","EF013081","EF013661","EF013533",NA,"EF013209","EF013371","KJ861140","KJ860909","KJ861751","KJ860480","Acanthoponera minor","Acanthoponera",NA,"Heteroponerinae","Formicidae"
"610387",NA,NA,NA,NA,NA,"MF926014",NA,NA,NA,NA,NA,NA,"Heteroponera dolo","Heteroponera",NA,"Heteroponerinae","Formicidae"
"610394",NA,NA,NA,NA,NA,"MF926021",NA,NA,NA,NA,NA,NA,"Heteroponera mayri","Heteroponera",NA,"Heteroponerinae","Formicidae"
"369143","DQ353528","DQ353689","DQ352865","DQ353023","DQ353249","DQ353365",NA,NA,NA,NA,NA,NA,"Heteroponera microps","Heteroponera",NA,"Heteroponerinae","Formicidae"
"369144","EF012868","EF012996","DQ352879","DQ353101","EF013576","DQ353331","EF013265","EF013427",NA,"JX310586",NA,NA,"Heteroponera panamensis","Heteroponera",NA,"Heteroponerinae","Formicidae"
"1859172",NA,"KU671445","KU672069","KU671598","KU671547",NA,NA,"KU671496","KU671656",NA,"KU671719","KU671782","Anomalomyrma boltoni","Anomalomyrma","Anomalomyrmini","Leptanillinae","Formicidae"
"629209",NA,"KU671449","KU672073","KU671602","KU671551",NA,NA,"KU671500","KU671665",NA,"KU671728","KU671791","Yavnella argamani","Yavnella","Leptanillini","Leptanillinae","Formicidae"
"557288","EU913472","EU913473","KU672072","KU671601","KU671550",NA,NA,"EU913474","KU671661",NA,"KU671724","KU671787","Martialis heureka","Martialis",NA,"Martialinae","Formicidae"
"612613",NA,NA,NA,NA,NA,"JF690113",NA,NA,NA,NA,NA,NA,"Myrmecia athertonensis","Myrmecia","Myrmeciini","Myrmeciinae","Formicidae"
